39.944653,116.469246,39.940618,116.466914,39.937341,116.469596,39.938098,116.474609,39.942133,116.476941,39.945410,116.474260
39.949445,116.476592,39.945410,116.474260,39.942133,116.476941,39.942891,116.481955,39.946925,116.484288,39.950203,116.481607
39.954237,116.483940,39.950203,116.481607,39.946925,116.484288,39.947682,116.489301,39.951716,116.491634,39.954994,116.488954
39.959028,116.491288,39.954994,116.488954,39.951716,116.491634,39.952472,116.496648,39.956506,116.498982,39.959784,116.496302
39.963818,116.498636,39.959784,116.496302,39.956506,116.498982,39.957262,116.503995,39.961296,116.506330,39.964574,116.503650
39.968608,116.505985,39.964574,116.503650,39.961296,116.506330,39.962051,116.511343,39.966084,116.513678,39.969363,116.510999
39.973396,116.513334,39.969363,116.510999,39.966084,116.513678,39.966839,116.518691,39.970872,116.521027,39.974151,116.518349
39.978184,116.520684,39.974151,116.518349,39.970872,116.521027,39.971627,116.526040,39.975659,116.528376,39.978938,116.525699
39.985497,116.520342,39.981463,116.518006,39.978184,116.520684,39.978938,116.525699,39.982971,116.528035,39.986251,116.525357
39.992810,116.519999,39.988776,116.517663,39.985497,116.520342,39.986251,116.525357,39.990284,116.527693,39.993564,116.525015
40.000124,116.519656,39.996090,116.517319,39.992810,116.519999,39.993564,116.525015,39.997597,116.527352,40.000877,116.524673
40.007438,116.519313,40.003404,116.516976,40.000124,116.519656,40.000877,116.524673,40.004910,116.527010,40.008191,116.524330
40.014753,116.518970,40.010718,116.516633,40.007438,116.519313,40.008191,116.524330,40.012225,116.526668,40.015506,116.523988
40.022068,116.518627,40.018034,116.516289,40.014753,116.518970,40.015506,116.523988,40.019539,116.526326,40.022821,116.523646
40.029384,116.518284,40.025349,116.515946,40.022068,116.518627,40.022821,116.523646,40.026855,116.525984,40.030136,116.523303
40.031913,116.510582,40.027878,116.508244,40.024596,116.510926,40.025349,116.515946,40.029384,116.518284,40.032666,116.515602
40.034442,116.502879,40.030406,116.500541,40.027125,116.503224,40.027878,116.508244,40.031913,116.510582,40.035195,116.507899
40.036970,116.495173,40.032935,116.492836,40.029653,116.495520,40.030406,116.500541,40.034442,116.502879,40.037724,116.500195
40.039499,116.487467,40.035463,116.485129,40.032181,116.487814,40.032935,116.492836,40.036970,116.495173,40.040253,116.492489
40.042027,116.479758,40.037991,116.477421,40.034708,116.480107,40.035463,116.485129,40.039499,116.487467,40.042781,116.484781
40.044556,116.472048,40.040519,116.469711,40.037236,116.472398,40.037991,116.477421,40.042027,116.479758,40.045310,116.477072
40.047084,116.464336,40.043046,116.461999,40.039764,116.464687,40.040519,116.469711,40.044556,116.472048,40.047838,116.469360
40.049612,116.456622,40.045574,116.454286,40.042291,116.456975,40.043046,116.461999,40.047084,116.464336,40.050367,116.461648
40.044818,116.449261,40.040780,116.446925,40.037498,116.449614,40.038253,116.454639,40.042291,116.456975,40.045574,116.454286
40.040024,116.441900,40.035985,116.439564,40.032703,116.442254,40.033459,116.447279,40.037498,116.449614,40.040780,116.446925
40.035229,116.434539,40.031190,116.432204,40.027908,116.434895,40.028665,116.439919,40.032703,116.442254,40.035985,116.439564
40.030433,116.427179,40.026394,116.424845,40.023112,116.427536,40.023869,116.432560,40.027908,116.434895,40.031190,116.432204
40.025636,116.419820,40.021597,116.417486,40.018315,116.420177,40.019073,116.425202,40.023112,116.427536,40.026394,116.424845
40.020839,116.412461,40.016799,116.410128,40.013518,116.412820,40.014276,116.417844,40.018315,116.420177,40.021597,116.417486
40.016041,116.405102,40.012001,116.402770,40.008719,116.405462,40.009478,116.410487,40.013518,116.412820,40.016799,116.410128
40.008719,116.405462,40.004680,116.403130,40.001399,116.405822,40.002158,116.410846,40.006197,116.413178,40.009478,116.410487
40.001399,116.405822,39.997359,116.403490,39.994079,116.406182,39.994838,116.411205,39.998877,116.413537,40.002158,116.410846
39.994079,116.406182,39.990040,116.403850,39.986760,116.406541,39.987519,116.411564,39.991558,116.413896,39.994838,116.411205
39.986760,116.406541,39.982720,116.404210,39.979441,116.406901,39.980200,116.411923,39.984239,116.414254,39.987519,116.411564
